-3.14159265359 0.0 0.0
-3.07876080052 0.0 25.8370861376
-3.01592894745 1.623392 14.050580348
-2.95309709437 2.506216 8.85652694922
-2.8902652413 3.062688 6.72563324715
-2.82743338823 3.485272 4.39496826052
-2.76460153516 3.761416 2.79679798397
-2.70176968209 3.937144 2.06430327388
-2.63893782902 4.066848 1.53157984836
-2.57610597594 4.16308 0.332952140948
-2.51327412287 4.184 0.665904281896
-2.4504422698 4.22584 0.0
-2.38761041673 4.22584 0.0
-2.32477856366 4.22584 0.0
-2.26194671058 4.22584 0.665904281896
-2.19911485751 4.26768 0.0
-2.13628300444 4.26768 1.33180856379
-2.07345115137 4.35136 0.665904281896
-2.0106192983 4.3932 0.665904281896
-1.94778744523 4.43504 0.665904281896
-1.88495559215 4.47688 1.33180856379
-1.82212373908 4.56056 0.665904281896
-1.75929188601 4.6024 1.33180856379
-1.69646003294 4.68608 0.665904281896
-1.63362817987 4.72792 1.33180856379
-1.57079632679 4.8116 0.665904281897
-1.50796447372 4.85344 1.33180856379
-1.44513262065 4.93712 1.33180856379
-1.38230076758 5.0208 1.33180856379
-1.31946891451 5.10448 1.33180856379
-1.25663706144 5.18816 1.33180856379
-1.19380520836 5.27184 0.665904281896
-1.13097335529 5.31368 1.33180856379
-1.06814150222 5.39736 0.665904281896
-1.00530964915 5.4392 0.665904281896
-0.942477796077 5.48104 0.665904281896
-0.879645943005 5.52288 0.665904281896
-0.816814089933 5.56472 0.665904281896
-0.753982236862 5.60656 0.0
-0.69115038379 5.60656 -0.665904281897
-0.628318530718 5.56472 -1.99771284569
-0.565486677646 5.4392 -3.32952140948
-0.502654824574 5.23 -3.32952140948
-0.439822971503 5.0208 -4.66132997328
-0.376991118431 4.72792 -6.65904281896
-0.314159265359 4.30952 -8.45698438009
-0.251327412287 3.778152 -10.8542397949
-0.188495559215 3.09616 -15.7153410528
-0.125663706144 2.108736 -26.8359425604
-0.0628318530718 0.422584 0.0
0.0628318530718 0.422584 26.8359425604
0.125663706144 2.108736 15.7153410528
0.188495559215 3.09616 10.8542397949
0.251327412287 3.778152 8.45698438009
0.314159265359 4.30952 6.65904281896
0.376991118431 4.72792 4.66132997328
0.439822971503 5.0208 3.32952140948
0.502654824574 5.23 3.32952140948
0.565486677646 5.4392 1.99771284569
0.628318530718 5.56472 0.665904281896
0.69115038379 5.60656 0.0
0.753982236862 5.60656 -0.665904281896
0.816814089933 5.56472 -0.665904281896
0.879645943005 5.52288 -0.665904281897
0.942477796077 5.48104 -0.665904281896
1.00530964915 5.4392 -0.665904281896
1.06814150222 5.39736 -1.33180856379
1.13097335529 5.31368 -0.665904281897
1.19380520836 5.27184 -1.33180856379
1.25663706144 5.18816 -1.33180856379
1.31946891451 5.10448 -1.33180856379
1.38230076758 5.0208 -1.33180856379
1.44513262065 4.93712 -1.33180856379
1.50796447372 4.85344 -0.665904281896
1.57079632679 4.8116 -1.33180856379
1.63362817987 4.72792 -0.665904281896
1.69646003294 4.68608 -1.33180856379
1.75929188601 4.6024 -0.665904281896
1.82212373908 4.56056 -1.33180856379
1.88495559215 4.47688 -0.665904281896
1.94778744523 4.43504 -0.665904281897
2.0106192983 4.3932 -0.665904281896
2.07345115137 4.35136 -1.33180856379
2.13628300444 4.26768 0.0
2.19911485751 4.26768 -0.665904281896
2.26194671058 4.22584 0.0
2.32477856366 4.22584 0.0
2.38761041673 4.22584 0.0
2.4504422698 4.22584 -0.665904281896
2.51327412287 4.184 -0.332952140948
2.57610597594 4.16308 -1.53157984836
2.63893782902 4.066848 -2.06430327388
2.70176968209 3.937144 -2.79679798397
2.76460153516 3.761416 -4.39496826052
2.82743338823 3.485272 -6.72563324715
2.8902652413 3.062688 -8.85652694922
2.95309709437 2.506216 -14.050580348
3.01592894745 1.623392 -25.8370861376
3.07876080052 0.0 0.0
