          0.002       10505.334       186368.32
          0.004       10139.266       179816.78
          0.006       9786.0665       173495.54
          0.008       9445.2836       167396.52
           0.01       9116.4805        161511.9
          0.012        8799.236       155834.15
          0.014       8493.1439       150355.99
          0.016        8197.812       145070.41
          0.018       7912.8622       139970.64
           0.02       7637.9294       135050.15
          0.022       7372.6616       130302.63
          0.024       7116.7189          125722
          0.026       6869.7736        121302.4
          0.028       6631.5094       117038.16
           0.03        6401.621       112923.83
          0.032        6179.814       108954.13
          0.034       5965.8044       105123.98
          0.036       5759.3181       101428.48
          0.038       5560.0905       97862.887
           0.04       5367.8666       94422.638
          0.042          5182.4       91103.327
          0.044       5003.4532       87900.702
          0.046       4830.7972       84810.661
          0.048       4664.2106       81829.247
           0.05       4503.4802       78952.641
          0.052          4348.4       76177.159
          0.054       4198.7715       73499.245
          0.056       4054.4031        70915.47
          0.058       3915.1097       68422.524
           0.06        3780.713       66017.215
          0.062       3651.0408       63696.461
          0.064       3525.9271       61457.291
          0.066       3405.2116       59296.836
          0.068       3288.7398       57212.329
           0.07       3176.3623         55201.1
          0.072       3067.9354       53260.573
          0.074         2963.32       51388.264
          0.076       2862.3823       49581.773
          0.078       2764.9929       47838.787
           0.08       2671.0272       46157.073
          0.082       2580.3646       44534.479
          0.084       2492.8893       42968.924
          0.086       2408.4889       41458.404
          0.088       2327.0556       40000.986
           0.09        2248.485         38594.8
          0.092       2172.6764       37238.048
          0.094       2099.5328        35928.99
          0.096       2028.9605       34665.951
          0.098        1960.869       33447.312
            0.1       1895.1712       32271.514
          0.102        1831.783       31137.049
          0.104        1770.623       30042.464
          0.106       1711.6131       28986.358
          0.108       1654.6776       27967.379
           0.11       1599.7436        26984.22
          0.112       1546.7407       26035.623
          0.114       1495.6011       25120.373
          0.116       1446.2592       24237.297
          0.118       1398.6519       23385.265
           0.12       1352.7182       22563.185
          0.122       1308.3992       21770.004
          0.124       1265.6381       21004.706
          0.126       1224.3803       20266.312
          0.128       1184.5729       19553.875
           0.13       1146.1648       18866.482
          0.132        1109.107       18203.254
          0.134       1073.3518       17563.342
          0.136       1038.8536       16945.924
          0.138       1005.5681       16350.211
           0.14       973.45276        15775.44
          0.142       942.46637       15220.873
          0.144       912.56927       14685.802
          0.146       883.72316       14169.541
          0.148        855.8911       13671.429
           0.15       829.03744       13190.826
          0.152       803.12779       12727.119
          0.154       778.12897       12279.713
          0.156       754.00894       11848.035
          0.158       730.73683       11431.532
           0.16       708.28282        11029.67
          0.162       686.61815       10641.936
          0.164       665.71507       10267.832
          0.166       645.54682        9906.879
          0.168       626.08756       9558.6149
           0.17       607.31236       9222.5936
          0.172       589.19718       8898.3847
          0.174       571.71882        8585.573
          0.176       554.85489       8283.7578
          0.178       538.58379       7992.5525
           0.18       522.88468       7711.5842
          0.182       507.73745        7440.493
          0.184       493.12271       7178.9317
          0.186       479.02173       6926.5652
          0.188       465.41645       6683.0703
           0.19       452.28944       6448.1353
          0.192       439.62391        6221.459
          0.194       427.40361       6002.7513
          0.196        415.6129        5791.732
          0.198       404.23668       5588.1308
            0.2       393.26038        5391.687
          0.202       382.66993       5202.1489
          0.204       372.45178       5019.2738
          0.206       362.59284       4842.8274
          0.208       353.08047       4672.5838
           0.21        343.9025       4508.3249
          0.212       335.04717       4349.8403
          0.214       326.50314       4196.9271
          0.216       318.25946       4049.3893
          0.218       310.30558        3907.038
           0.22       302.63131       3769.6909
          0.222       295.22682       3637.1721
          0.224       288.08262       3509.3118
          0.226       281.18957       3385.9462
          0.228       274.53884       3266.9175
           0.23        268.1219        3152.073
          0.232       261.93055       3041.2658
          0.234       255.95684       2934.3539
          0.236       250.19313       2831.2003
          0.238       244.63204        2731.673
           0.24       239.26644       2635.6444
          0.242       234.08946       2542.9915
          0.244       229.09447       2453.5958
          0.246       224.27508       2367.3427
          0.248        219.6251       2284.1217
           0.25       215.13859       2203.8262
          0.252        210.8098       2126.3534
          0.254       206.63318       2051.6041
          0.256       202.60338       1979.4825
          0.258       198.71525       1909.8962
           0.26        194.9638       1842.7562
          0.262       191.34422       1777.9764
          0.264       187.85189       1715.4738
          0.266       184.48233       1655.1684
          0.268       181.23122       1596.9831
           0.27       178.09439       1540.8431
          0.272       175.06784       1486.6766
          0.274       172.14769       1434.4144
          0.276       169.33019       1383.9893
          0.278       166.61173       1335.3368
           0.28       163.98884       1288.3947
          0.282       161.45815       1243.1028
          0.284       159.01643       1199.4031
          0.286       156.66054       1157.2396
          0.288       154.38747       1116.5582
           0.29       152.19431        1077.307
          0.292       150.07824       1039.4356
          0.294       148.03656       1002.8955
          0.296       146.06666       967.63998
          0.298         144.166        933.6238
            0.3       142.33216        900.8034
          0.302       140.56279       869.13675
          0.304       138.85562       838.58332
          0.306       137.20846       809.10397
          0.308        135.6192       780.66093
           0.31       134.08581       753.21775
          0.312       132.60633        726.7393
          0.314       131.17886        701.1917
          0.316       129.80156       676.54218
          0.318       128.47269       652.75915
           0.32       127.19053        629.8122
          0.322       125.95344       607.67195
          0.324       124.75984          586.31
          0.326        123.6082       565.69898
          0.328       122.49704       545.81253
           0.33       121.42495       1032.8203
          0.332       118.36576       1864.1631
          0.334        113.9683        2875.347
          0.336       106.86437       3388.0163
          0.338       100.41623       3433.6075
           0.34       93.129944       3358.3378
          0.342        86.98288       2829.4898
          0.344       81.811985       2540.5294
          0.346       76.820762         2635.79
          0.348       71.268825       2645.7845
           0.35       66.237624       2332.1548
          0.352       61.940206       2117.7587
          0.354        57.76659       2204.6075
          0.356       53.121776       2191.2993
          0.358       49.001392       2103.4978
           0.36       44.707784       2220.5829
          0.362       40.119061       1913.8603
          0.364       37.052343       1607.0279
          0.366       33.690949       1499.3982
          0.368        31.05475       1384.7543
           0.37       28.151932       1427.1018
          0.372       25.346343       1323.4525
          0.374       22.858122       1029.7726
          0.376       21.227252       811.75653
          0.378       19.611096       851.99519
           0.38       17.819272        839.1752
          0.382       16.254395       690.45102
          0.384       15.057468       498.09987
          0.386       14.261996       401.45824
          0.388       13.451635       426.88478
           0.39       12.554456       397.04221
          0.392       11.863466       358.56205
          0.394       11.120208       338.44693
          0.396       10.509678       319.49489
          0.398       9.8422287       286.52815
            0.4       9.3635655       236.92869
          0.402        8.894514       203.85006
          0.404       8.5481653       191.02998
          0.406        8.130394       192.47865
          0.408       7.7782507       192.74468
           0.41       7.3594153       174.66619
          0.412       7.0795859       148.47665
          0.414       6.7655087       162.47201
          0.416       6.4296978       129.57685
          0.418       6.2472013       110.26407
           0.42       5.9886416       122.03274
          0.422       5.7590704       127.87769
          0.424       5.4771308       131.12219
          0.426       5.2345816       114.70221
          0.428        5.018322       107.63059
           0.43       4.8040593       125.72436
          0.432       4.5154245       113.11817
          0.434       4.3515866       96.522478
          0.436       4.1293346       95.464551
          0.438       3.9697284        92.28347
           0.44       3.7602007       89.072767
