          0.002        578.1659       1532.6793
          0.004       575.10054       1532.6793
          0.006       572.03518       1532.6793
          0.008       568.96982       1532.6793
           0.01       565.90447       1532.6793
          0.012       562.83911       1532.6793
          0.014       559.77375       1532.6793
          0.016       556.70839       1532.6793
          0.018       553.64303       1532.6793
           0.02       550.57767       1532.6793
          0.022       547.51231       1532.6793
          0.024       544.44696       1532.6793
          0.026        541.3816       1532.6793
          0.028       538.31624       1532.6793
           0.03       535.25088       1532.6793
          0.032       532.18552       1532.6793
          0.034       529.12016       1532.6793
          0.036        526.0548       1532.6793
          0.038       522.98945       1532.6793
           0.04       519.92409       1532.6793
          0.042       516.85873       1532.6793
          0.044       513.79337       1532.6793
          0.046       510.72801       1532.6793
          0.048       507.66265       1532.6793
           0.05       504.59729       1532.6793
          0.052       501.53193       1532.6793
          0.054       498.46658       1532.6793
          0.056       495.40122       1532.6793
          0.058       492.33586       1532.6793
           0.06        489.2705       1532.6793
          0.062       486.20514       1532.6793
          0.064       483.13978       1532.6793
          0.066       480.07442       1532.6793
          0.068       477.00907       1532.6793
           0.07       473.94371       1532.6793
          0.072       470.87835       1532.6793
          0.074       467.81299       1532.6793
          0.076       464.74763       1532.6793
          0.078       461.68227       1532.6793
           0.08       458.61691       1532.6793
          0.082       455.55156       1532.6793
          0.084        452.4862       1532.6793
          0.086       449.42084       1532.6793
          0.088       446.35548       1532.6793
           0.09       443.29012       1532.6793
          0.092       440.22476       1532.6793
          0.094        437.1594       1532.6793
          0.096       434.09405       1532.6793
          0.098       431.02869       1532.6793
            0.1       427.96333       1532.6793
          0.102       424.89797       1532.6793
          0.104       421.83261       1532.6793
          0.106       418.76725       1532.6793
          0.108       415.70189       1532.6793
           0.11       412.63654       1532.6793
          0.112       409.57118       1532.6793
          0.114       406.50582       1532.6793
          0.116       403.44046       1532.6793
          0.118        400.3751       1532.6793
           0.12       397.30974       1532.6793
          0.122       394.24438       1532.6793
          0.124       391.17902       1532.6793
          0.126       388.11367       1532.6793
          0.128       385.04831       1532.6793
           0.13       381.98295       1532.6793
          0.132       378.91759       1532.6793
          0.134       375.85223       1532.6793
          0.136       372.78687       1532.6793
          0.138       369.72151       1532.6793
           0.14       366.65616       1532.6793
          0.142        363.5908       1532.6793
          0.144       360.52544       1532.6793
          0.146       357.46008       1532.6793
          0.148       354.39472       1532.6793
           0.15       351.32936       1532.6793
          0.152         348.264       1532.6793
          0.154       345.19865       1532.6793
          0.156       342.13329       1532.6793
          0.158       339.06793       1532.6793
           0.16       336.00257       1532.6793
          0.162       332.93721       1532.6793
          0.164       329.87185       1532.6793
          0.166       326.80649       1532.6793
          0.168       323.74114       1532.6793
           0.17       320.67578       1532.6793
          0.172       317.61042       1532.6793
          0.174       314.54506       1532.6793
          0.176        311.4797       1532.6793
          0.178       308.41434       1532.6793
           0.18       305.34898       1532.6793
          0.182       302.28362       1532.6793
          0.184       299.21827       1532.6793
          0.186       296.15291       1532.6793
          0.188       293.08755       1532.6793
           0.19       290.02219       1532.6793
          0.192       286.95683       1532.6793
          0.194       283.89147       1532.6793
          0.196       280.82611       1532.6793
          0.198       277.76076       1532.6793
            0.2        274.6954       1532.6793
          0.202       271.63004       1532.6793
          0.204       268.56468       1532.6793
          0.206       265.49932       1532.6793
          0.208       262.43396       1532.6793
           0.21        259.3686       1532.6793
          0.212       256.30325       1532.6793
          0.214       253.23789       1532.6793
          0.216       250.17253       1532.6793
          0.218       247.10717       1532.6793
           0.22       244.04181       1532.6793
          0.222       240.97645       1532.6793
          0.224       237.91109       1532.6793
          0.226       234.84574       1532.6793
          0.228       231.78038       1532.6793
           0.23       228.71502       1532.6793
          0.232       225.64966       1532.6793
          0.234        222.5843       1532.6793
